f0:ec:af:cf:6c:e1,c9:a6:4d:9b:c0:8c,c2:b6:6e:70:fa:f7,d9:5f:f5:4f:10:89,c4:52:32:5c:31:e7,e9:3c:4a:34:13:fb,ed:61:e4:e8:22:30,ea:01:26:75:a4:c3,d0:4e:10:2e:cb:84,e4:e0:0a:ae:fd:e2,fa:35:76:56:6f:e3,d5:b7:dc:69:ca:ae,ca:81:7a:d7:55:49,e7:2b:ea:2f:95:c5,d4:32:fc:b5:f0:b5,id
-200.0,-200.0,-200.0,-82.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-200.0,3.0
-93.0,-200.0,-200.0,-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-90.0,-200.0,-200.0,-200.0,15.0
-83.0,-200.0,-81.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-69.0,-200.0,-93.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,6.0
-200.0,-200.0,-200.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-67.0,-200.0,-200.0,-73.0,-78.0,-200.0,-200.0,-200.0,-82.0,-200.0,-200.0,8.0
-83.0,-200.0,-81.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-68.0,-87.0,-200.0,-200.0,-85.0,-200.0,-200.0,9.0
-200.0,-200.0,-200.0,-200.0,-84.0,-200.0,-200.0,-79.0,-88.0,-92.0,-200.0,-200.0,-71.0,-200.0,-200.0,22.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-92.0,19.0
-96.0,-200.0,-200.0,-82.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-91.0,-200.0,-200.0,-200.0,4.0
-83.0,-200.0,-200.0,-200.0,-93.0,-88.0,-76.0,-93.0,-70.0,-82.0,-200.0,-200.0,-83.0,-94.0,-100.0,16.0
-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-61.0,-86.0,-200.0,-200.0,-200.0,1.0
-70.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,-200.0,-94.0,-200.0,-200.0,-200.0,-200.0,17.0
-80.0,-200.0,-88.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-81.0,7.0
-92.0,-200.0,-200.0,-66.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,3.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-200.0,14.0
-78.0,-200.0,-200.0,-200.0,-94.0,-200.0,-200.0,-200.0,-76.0,-80.0,-200.0,-200.0,-68.0,-200.0,-200.0,23.0
-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-73.0,-200.0,-93.0,-200.0,-200.0,-200.0,-91.0,-79.0,-200.0,6.0
-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-67.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,21.0
-70.0,-200.0,-200.0,-200.0,-200.0,-96.0,-82.0,-200.0,-75.0,-93.0,-200.0,-200.0,-93.0,-200.0,-90.0,10.0
-200.0,-200.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-82.0,18.0
-200.0,-95.0,-200.0,-76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-87.0,-200.0,-200.0,-200.0,13.0
-91.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-67.0,-88.0,-200.0,-200.0,-85.0,-200.0,-200.0,9.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-82.0,18.0
-70.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,19.0
-200.0,-200.0,-200.0,-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-82.0,-89.0,-200.0,-200.0,-200.0,4.0
-80.0,-200.0,-200.0,-200.0,-93.0,-90.0,-76.0,-93.0,-71.0,-82.0,-200.0,-200.0,-84.0,-94.0,-100.0,16.0
-91.0,-200.0,-200.0,-200.0,-94.0,-200.0,-200.0,-91.0,-89.0,-96.0,-200.0,-200.0,-73.0,-200.0,-200.0,11.0
-84.0,-200.0,-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-93.0,-200.0,-200.0,-200.0,3.0
-87.0,-200.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-200.0,-82.0,7.0
-84.0,-200.0,-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-59.0,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-200.0,-83.0,21.0
-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-73.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-84.0,-78.0,6.0
-80.0,-200.0,-200.0,-200.0,-94.0,-200.0,-200.0,-94.0,-80.0,-78.0,-200.0,-200.0,-69.0,-200.0,-200.0,23.0
-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-89.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-84.0,-200.0,-200.0,-200.0,15.0
-200.0,-200.0,-200.0,-200.0,-71.0,-200.0,-200.0,-73.0,-87.0,-200.0,-200.0,-200.0,-82.0,-200.0,-200.0,8.0
-84.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-89.0,-70.0,-92.0,-200.0,-200.0,-200.0,-200.0,-200.0,9.0
-88.0,-200.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-67.0,-91.0,-200.0,-200.0,-200.0,1.0
-68.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,17.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,19.0
-200.0,-200.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-82.0,-89.0,-200.0,-200.0,-200.0,4.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,14.0
-80.0,-200.0,-200.0,-200.0,-93.0,-90.0,-80.0,-93.0,-73.0,-84.0,-200.0,-200.0,-88.0,-94.0,-100.0,16.0
-71.0,-200.0,-200.0,-200.0,-90.0,-89.0,-74.0,-88.0,-72.0,-84.0,-200.0,-200.0,-87.0,-200.0,-91.0,10.0
-87.0,-200.0,-200.0,-92.0,-200.0,-200.0,-92.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-80.0,7.0
-98.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-200.0,-95.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,6.0
-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-86.0,-81.0,18.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-67.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,21.0
-88.0,-200.0,-200.0,-76.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,-81.0,-80.0,-200.0,-200.0,-200.0,13.0
-82.0,-200.0,-200.0,-200.0,-89.0,-200.0,-200.0,-92.0,-77.0,-78.0,-200.0,-200.0,-75.0,-200.0,-200.0,23.0
-64.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-86.0,-81.0,18.0
-200.0,-200.0,-200.0,-75.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-99.0,-200.0,-200.0,-93.0,-91.0,-95.0,-200.0,-200.0,-79.0,-200.0,-200.0,11.0
-83.0,-200.0,-83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-80.0,-200.0,-200.0,-200.0,-88.0,-200.0,-200.0,-88.0,-76.0,-88.0,-200.0,-200.0,-87.0,-200.0,-200.0,9.0
-83.0,-200.0,-83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-80.0,-200.0,-200.0,-200.0,-89.0,-87.0,-74.0,-87.0,-70.0,-83.0,-200.0,-200.0,-83.0,-94.0,-100.0,16.0
-92.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-93.0,-200.0,-200.0,-200.0,4.0
-200.0,-200.0,-200.0,-200.0,-82.0,-200.0,-200.0,-88.0,-89.0,-86.0,-200.0,-200.0,-63.0,-200.0,-200.0,22.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,19.0
-88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-75.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-86.0,-79.0,6.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-60.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-88.0,21.0
-84.0,-200.0,-94.0,-94.0,-200.0,-200.0,-95.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-95.0,-83.0,7.0
-86.0,-200.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.0,-89.0,-200.0,-200.0,-200.0,1.0
-84.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-93.0,-88.0,-82.0,-200.0,-200.0,-76.0,-200.0,-200.0,23.0
-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,14.0
-86.0,-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-88.0,-76.0,-85.0,-200.0,-200.0,-89.0,-200.0,-200.0,9.0
-76.0,-200.0,-200.0,-200.0,-99.0,-90.0,-75.0,-91.0,-77.0,-81.0,-200.0,-200.0,-74.0,-200.0,-200.0,10.0
-200.0,-200.0,-200.0,-200.0,-72.0,-200.0,-200.0,-76.0,-81.0,-200.0,-200.0,-200.0,-83.0,-200.0,-200.0,8.0
-79.0,-200.0,-200.0,-200.0,-97.0,-91.0,-76.0,-87.0,-73.0,-81.0,-200.0,-200.0,-96.0,-94.0,-100.0,16.0
-86.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-85.0,-200.0,-200.0,-200.0,15.0
-95.0,-200.0,-200.0,-81.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-87.0,-200.0,-200.0,-200.0,4.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,18.0
-94.0,-200.0,-200.0,-73.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-82.0,-200.0,-200.0,-200.0,13.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-90.0,19.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-70.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-85.0,-92.0,6.0
-74.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,18.0
-200.0,-200.0,-200.0,-72.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,3.0
-200.0,-200.0,-80.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-86.0,-86.0,-95.0,-200.0,-200.0,-72.0,-200.0,-200.0,11.0
-83.0,-200.0,-200.0,-95.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,-82.0,7.0
-81.0,-200.0,-200.0,-200.0,-89.0,-200.0,-95.0,-94.0,-90.0,-81.0,-200.0,-200.0,-70.0,-200.0,-200.0,23.0
-200.0,-200.0,-80.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-87.0,-200.0,-200.0,-200.0,-93.0,-200.0,-200.0,-90.0,-71.0,-93.0,-200.0,-200.0,-93.0,-200.0,-200.0,9.0
-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,-200.0,-200.0,1.0
-93.0,-200.0,-200.0,-88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-86.0,-87.0,-200.0,-200.0,-200.0,4.0
-78.0,-200.0,-200.0,-200.0,-97.0,-91.0,-86.0,-91.0,-68.0,-87.0,-200.0,-200.0,-92.0,-94.0,-100.0,16.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-85.0,-200.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.0,6.0
-71.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,17.0
-200.0,-200.0,-200.0,-76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,3.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-88.0,19.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-93.0,-200.0,14.0
-83.0,-200.0,-92.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-200.0,-200.0,7.0
-89.0,-200.0,-200.0,-200.0,-200.0,-91.0,-68.0,-200.0,-94.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,21.0
-85.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-92.0,-84.0,-82.0,-200.0,-200.0,-71.0,-200.0,-200.0,23.0
-71.0,-200.0,-200.0,-200.0,-89.0,-87.0,-68.0,-95.0,-74.0,-90.0,-200.0,-200.0,-88.0,-200.0,-200.0,10.0
-200.0,-200.0,-200.0,-80.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.0,-200.0,-200.0,-92.0,-200.0,-200.0,-88.0,-73.0,-200.0,18.0
-81.0,-200.0,-200.0,-75.0,-200.0,-200.0,-200.0,-200.0,-93.0,-200.0,-82.0,-83.0,-200.0,-200.0,-200.0,13.0
-200.0,-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-79.0,-91.0,-88.0,-200.0,-200.0,-64.0,-200.0,-200.0,22.0
-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-67.0,-95.0,-200.0,-200.0,-87.0,-200.0,-200.0,9.0
-66.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.0,-200.0,-200.0,-92.0,-200.0,-200.0,-88.0,-73.0,-200.0,18.0
-83.0,-200.0,-200.0,-200.0,-88.0,-93.0,-88.0,-92.0,-81.0,-84.0,-200.0,-200.0,-86.0,-94.0,-100.0,16.0
-200.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-66.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-200.0,6.0
-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-89.0,-89.0,-200.0,-200.0,-200.0,-72.0,-200.0,-200.0,11.0
-200.0,-200.0,-200.0,-200.0,-73.0,-200.0,-200.0,-72.0,-85.0,-200.0,-200.0,-200.0,-87.0,-200.0,-200.0,8.0
-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,-90.0,-200.0,-200.0,-200.0,4.0
-200.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-89.0,-96.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-88.0,-200.0,-200.0,-200.0,15.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,19.0
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-81.0,-200.0,-91.0,-95.0,-200.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-96.0,-200.0,-200.0,7.0
-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-95.0,-200.0,-78.0,-79.0,-200.0,-200.0,-70.0,-200.0,-200.0,23.0
-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-73.0,-200.0,-200.0,-200.0,-200.0,1.0
-200.0,-200.0,-200.0,-80.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-72.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,9.0
-72.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-93.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,17.0
-85.0,-200.0,-200.0,-200.0,-85.0,-97.0,-80.0,-92.0,-74.0,-86.0,-200.0,-200.0,-85.0,-94.0,-94.0,16.0
-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-71.0,-200.0,-92.0,-200.0,-200.0,-200.0,-200.0,-86.0,-82.0,6.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,14.0
-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-87.0,-200.0,-200.0,-200.0,4.0
-69.0,-200.0,-200.0,-200.0,-200.0,-96.0,-68.0,-93.0,-75.0,-85.0,-200.0,-200.0,-87.0,-200.0,-91.0,10.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-72.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,21.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,19.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-200.0,-93.0,-95.0,-200.0,-200.0,-87.0,-74.0,-200.0,18.0
-84.0,-200.0,-85.0,-95.0,-200.0,-200.0,-94.0,-200.0,-200.0,-200.0,-200.0,-200.0,-95.0,-200.0,-83.0,7.0
-86.0,-200.0,-200.0,-71.0,-200.0,-200.0,-200.0,-200.0,-95.0,-200.0,-81.0,-91.0,-200.0,-200.0,-200.0,13.0
-73.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-81.0,-200.0,-200.0,-200.0,-89.0,-200.0,-200.0,-200.0,-90.0,-78.0,-200.0,-200.0,-69.0,-200.0,-200.0,23.0
-200.0,-200.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-88.0,-86.0,-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,11.0
-200.0,-200.0,-200.0,-83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-200.0,-93.0,-95.0,-200.0,-200.0,-87.0,-74.0,-200.0,18.0
-200.0,-200.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-90.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-87.0,-67.0,-90.0,-200.0,-200.0,-88.0,-200.0,-200.0,9.0
-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-71.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-82.0,-77.0,6.0
-86.0,-200.0,-200.0,-200.0,-92.0,-85.0,-82.0,-92.0,-70.0,-94.0,-200.0,-200.0,-86.0,-94.0,-90.0,16.0
-200.0,-200.0,-200.0,-87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-89.0,-200.0,-200.0,-200.0,4.0
-200.0,-200.0,-200.0,-200.0,-70.0,-200.0,-200.0,-72.0,-83.0,-200.0,-200.0,-200.0,-71.0,-200.0,-200.0,8.0
-88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,-200.0,-200.0,1.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-55.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-200.0,21.0
-84.0,-200.0,-90.0,-200.0,-200.0,-200.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-98.0,-200.0,-98.0,7.0
-69.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-87.0,-200.0,-200.0,-200.0,-200.0,17.0
-89.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.0,-81.0,-200.0,-200.0,-200.0,15.0
-91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-91.0,19.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-86.0,-79.0,-200.0,-200.0,-72.0,-200.0,-200.0,23.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,14.0
-200.0,-200.0,-200.0,-76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2.0
-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-85.0,-80.0,6.0
-81.0,-200.0,-200.0,-200.0,-88.0,-84.0,-74.0,-94.0,-73.0,-87.0,-200.0,-200.0,-82.0,-200.0,-92.0,10.0
-90.0,-200.0,-200.0,-200.0,-86.0,-200.0,-200.0,-88.0,-70.0,-90.0,-200.0,-200.0,-200.0,-200.0,-200.0,9.0
-93.0,-200.0,-200.0,-85.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-84.0,-88.0,-200.0,-200.0,-200.0,4.0
-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-85.0,-200.0,-200.0,-95.0,-200.0,-200.0,-86.0,-79.0,-84.0,18.0
-80.0,-200.0,-200.0,-77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-77.0,-200.0,-200.0,-200.0,13.0
-90.0,-200.0,-200.0,-200.0,-91.0,-200.0,-200.0,-83.0,-200.0,-91.0,-200.0,-200.0,-63.0,-200.0,-200.0,22.0
-73.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,5.0
-200.0,-200.0,-82.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-200.0,-200.0,-200.0,-200.0,-200.0,-95.0,-58.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,21.0
-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-85.0,-200.0,-200.0,-95.0,-200.0,-200.0,-86.0,-79.0,-84.0,18.0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-89.0,-85.0,-200.0,-200.0,-200.0,-72.0,-200.0,-200.0,11.0
-200.0,-200.0,-82.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.0
-93.0,-200.0,-91.0,-94.0,-200.0,-200.0,-94.0,-200.0,-200.0,-200.0,-200.0,-200.0,-92.0,-200.0,-82.0,7.0
